rng,-14,-11,-8,-5,-2,1,3,6,8,11,12,15,16,19,22,24,25,26,27
0xc9c486f8,523,523,523,523,523,523,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x259d37d1,456,456,456,456,166,166,166,166,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x2798a236,235,235,235,235,235,235,235,111,111,111,111,111,111,111,111,111,111,111,111,
0x892db537,555,555,555,555,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,
0x75371aa4,311,311,311,311,311,311,311,311,311,311,311,311,111,111,111,111,111,111,111,
0xf16c800d,666,464,464,464,464,464,464,464,464,464,464,464,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x3144abc2,322,322,322,322,322,322,322,322,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,123,
0x9e6dd3,352,352,352,352,352,352,352,352,123,123,123,123,123,123,123,123,123,123,123,
0xd1d3d10,456,456,456,414,414,414,414,414,414,414,414,414,414,OUT,OUT,OUT,OUT,OUT,OUT,
0xc86e1009,415,415,415,415,415,415,415,415,415,415,415,415,111,111,111,111,111,111,111,
0x8fb5c20e,333,214,214,214,214,214,214,214,214,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x3658142f,543,543,543,543,543,543,543,543,543,123,123,123,123,123,123,123,123,123,123,
0x85011a3c,456,456,154,154,154,154,154,154,154,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x7ddea3c5,663,663,663,663,663,663,663,663,663,123,123,123,123,123,111,111,111,111,111,
0x1d0ff11a,456,456,142,142,142,142,142,142,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x4f5bc44b,665,665,665,665,665,665,665,665,123,123,123,123,123,123,111,111,111,111,111,
0x9ce39e28,456,456,456,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,
0xa20ab741,351,351,351,351,351,351,OUT,OUT,OUT,OUT,OUT,OUT,111,111,111,111,111,111,111,
0x7fac04e6,444,266,266,266,266,266,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xf5a05a27,456,456,456,456,552,552,552,552,552,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,
0x11e874d4,221,221,221,221,221,221,221,111,111,111,111,111,111,111,111,111,111,111,111,
0xa38a867d,333,333,333,333,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x98a38972,125,125,125,125,125,125,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,111,111,111,111,111,
0x11ae71c3,314,314,314,314,314,314,314,123,123,123,123,123,123,123,123,123,123,123,123,
0x2dc20a40,456,456,456,456,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,
0xc83e0d79,114,114,114,114,114,114,114,114,111,111,111,111,111,111,111,111,111,111,111,
0x4f1ccabe,222,222,222,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,
0x81fc671f,623,623,623,623,623,623,623,623,623,623,623,623,623,623,OUT,OUT,OUT,OUT,OUT,
0xe0dd8a6c,542,542,542,542,542,542,542,542,542,542,542,542,542,542,123,123,123,123,123,
0xba090835,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,
0xc456d4ca,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,OUT,OUT,OUT,
0xec0a563b,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,123,123,
0x534ee158,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x234ef2b1,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,
0xbc757396,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,
0x833e1b17,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,
0x987cbb04,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,
0x972f08ed,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,
0xc80d3322,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,
0x617f51b3,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,
0xf18c8370,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,
0xc18046e9,142,142,142,142,142,142,142,142,142,142,142,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x7a6f5f6e,354,354,354,354,354,354,354,354,354,354,354,123,123,123,123,123,123,123,123,
0xcd93560f,456,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,
0xca8e669c,544,544,544,544,544,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x9a8d68a5,644,644,644,644,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xb8b6047a,456,456,456,456,456,456,456,664,664,664,664,664,664,664,664,664,664,664,664,
0x8b39442b,635,635,635,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x5e695088,555,555,555,555,555,555,555,555,555,542,542,542,542,542,542,542,542,542,542,
0x1a90ea21,142,142,142,142,142,142,142,142,142,142,142,142,142,OUT,OUT,OUT,OUT,OUT,OUT,
0xed8fee46,322,322,322,322,322,322,322,322,322,322,322,322,322,322,123,123,123,123,123,
0x1105f807,334,334,334,334,334,334,334,334,334,334,334,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xad86ed34,521,521,521,521,521,521,521,OUT,OUT,OUT,OUT,123,123,123,123,123,123,123,123,
0xa8f1075d,544,544,544,544,544,544,544,544,123,123,123,123,123,123,123,123,123,123,123,
0xadcca8d2,456,456,456,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,
0x40000da3,312,312,312,312,312,312,312,312,312,312,312,111,111,111,111,111,111,111,111,
0x333fa8a0,555,446,446,446,446,446,446,446,446,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x433bbc59,342,342,342,342,342,342,342,342,342,123,123,123,123,123,123,123,123,123,123,
0x19a8801e,456,456,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,
0xf8fbe0ff,232,232,232,232,232,232,232,232,232,232,232,232,232,232,111,111,111,111,111,
0x8606aecc,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,
0x17e2c515,223,223,223,223,223,223,223,223,223,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x6d8802a,515,515,515,515,515,515,515,515,515,123,123,123,123,123,123,123,123,123,123,
0xabb78e1b,456,456,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,
0xce55ebb8,221,221,221,221,221,221,221,221,221,221,221,221,221,221,111,111,111,111,111,
0x10b79d91,441,441,441,441,441,441,441,441,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xbf5674f6,423,423,423,423,423,423,423,423,123,123,123,123,123,123,123,123,123,123,123,
0xbbb6f0f7,456,456,456,642,642,642,642,642,642,642,642,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xc05a0b64,642,642,642,642,642,642,642,642,642,642,642,123,111,111,111,111,111,111,111,
0x892781cd,444,141,141,141,141,141,141,141,141,141,141,123,123,123,123,123,123,123,123,
0xe0ecea82,443,443,443,443,443,443,443,443,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,123,123,123,
0x56dfa593,232,232,232,232,232,232,232,232,232,123,123,123,123,123,123,123,123,123,123,
0x845e79d0,456,456,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,
0x2c376dc9,144,144,144,144,144,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,111,111,111,111,111,111,
0xa9832cce,441,441,441,441,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x19d507ef,456,456,456,456,456,456,456,123,123,123,123,123,123,123,123,123,123,123,123,
0xb9f962fc,456,456,456,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xb6401d85,444,444,444,444,444,444,444,444,111,111,111,111,111,111,111,111,111,111,111,
0xbc2947da,444,444,444,444,444,444,444,444,444,111,111,111,111,111,111,111,111,111,111,
0x9e14340b,444,444,444,444,444,444,444,145,OUT,OUT,OUT,OUT,123,123,123,123,123,123,123,
0x81f7b2e8,435,435,435,435,435,435,435,435,435,123,123,123,123,123,123,123,123,123,123,
0x166a0d01,456,456,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,
0x2ae407a6,421,421,421,421,421,421,421,421,421,421,421,421,421,111,111,111,111,111,111,
0xcdd005e7,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,
0x3b091594,433,433,433,433,433,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x2be9783d,445,445,445,445,445,445,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x5138f832,456,456,456,456,456,321,321,321,321,321,OUT,OUT,OUT,123,123,123,123,123,123,
0x998d1983,421,421,421,421,421,421,421,111,111,111,111,111,111,111,111,111,111,111,111,
0x5d2bf700,444,444,444,444,444,254,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x1afa5b39,646,646,646,646,646,646,646,123,123,123,123,123,123,123,123,123,123,111,111,
0xcb7a657e,456,456,456,456,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,
0x6b7dcadf,163,163,163,163,163,163,163,163,111,111,111,111,111,111,111,111,111,111,111,
0x9fd9832c,222,222,222,453,453,453,453,453,453,453,453,453,453,453,OUT,OUT,OUT,OUT,OUT,
0xf59c71f5,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,123,123,123,123,
0x96d35b8a,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,
0x749e35fb,651,651,651,651,651,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x56f1a618,512,512,512,512,512,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x340f3871,456,456,456,456,456,456,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x2613a656,456,456,456,456,456,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xaf9036d7,666,666,666,666,666,666,666,111,111,111,111,111,111,111,111,111,111,111,111,
0xb2670bc4,555,555,555,555,555,412,412,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,123,123,123,
0x390deaad,521,521,521,521,521,521,521,521,123,123,123,123,123,123,123,123,123,123,123,
0xf73bd1e2,456,456,456,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,
0x35376973,122,122,122,122,122,122,122,122,122,122,122,111,111,111,111,111,111,111,111,
0x4cab2030,444,231,231,231,231,231,231,231,231,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xddcb84a9,143,143,143,143,143,143,143,143,143,123,123,123,123,123,123,123,123,123,123,
0xf5c92a2e,456,456,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,
0x3f1529cf,352,352,352,352,352,352,352,352,352,352,352,352,352,352,111,111,111,111,111,
0x33da0f5c,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,
0xc1aec265,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,
0xb5c1bb3a,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,
0xf36493eb,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,
0x59a6c548,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,
0xd9ce1fe1,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,
0x53805106,334,334,334,334,334,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xd6f683c7,542,542,542,542,542,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x1606edf4,456,456,456,456,456,311,311,311,311,311,311,311,311,311,311,311,311,311,311,
0x7c2bd91d,244,244,244,244,244,244,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x84407792,333,333,333,333,333,136,136,136,136,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x80cd9563,534,534,534,534,534,534,534,534,534,123,123,123,123,123,123,123,123,123,123,
0x289ef560,456,456,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,
0xe2b1ea19,551,551,551,551,551,551,551,551,551,551,551,551,551,551,111,111,111,111,111,
0x236a7ade,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,
0xeb7a24bf,211,211,211,211,211,211,211,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x64ee078c,655,655,655,655,655,655,655,123,123,123,123,123,123,123,123,123,123,123,123,
0xe1ee0ed5,456,456,456,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,
0x489f66ea,113,113,113,113,113,113,113,113,113,113,111,111,111,111,111,111,111,111,111,
0x80364ddb,222,222,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,
0xf53a1078,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,
0x4f8dc351,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,
0xb28507b6,133,133,133,133,133,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xb7c1ecb7,116,116,116,116,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xe03bbc24,456,456,456,456,456,456,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x549a438d,243,243,243,243,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x1251e942,333,333,333,333,333,333,333,621,621,621,621,621,621,621,621,621,621,621,621,
0xecfe9d53,113,113,113,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x3d8a7690,666,666,666,666,666,666,666,666,666,123,123,123,123,123,123,123,123,123,123,
0xa7748b89,456,456,456,456,564,564,564,564,564,564,564,564,564,564,123,123,123,123,123,
0x8419578e,334,334,334,334,334,334,334,334,111,111,111,111,111,111,111,111,111,111,111,
0xbd4bbbaf,333,333,333,342,342,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x44c86bbc,221,221,221,221,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x69915745,456,456,456,456,456,456,523,523,523,523,523,523,523,523,523,523,523,523,523,
0x3fd75e9a,412,412,412,412,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x12a263cb,333,333,333,333,333,333,333,421,421,421,421,421,421,421,421,421,421,421,421,
0x238e87a8,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,
0x24f522c1,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,
0x4f3cca66,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,612,
0xb37171a7,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,OUT,
0x46187654,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,
0x257029fd,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,
0xd43b26f2,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,
0xf4398143,336,336,336,336,336,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x7eb0a3c0,444,444,444,444,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x299a68f9,456,456,456,456,456,456,456,264,264,264,264,264,264,264,264,123,123,123,123,
0x2c50c03e,132,132,132,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xe6e8ee9f,333,333,333,333,333,333,333,333,333,123,123,123,123,123,123,123,123,123,123,
0x37dc3bec,456,456,456,456,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,
0x278f9bb5,311,311,311,311,311,311,311,111,111,111,111,111,111,111,111,111,111,111,111,
0xfc94a24a,333,333,333,333,362,362,362,362,362,123,123,123,123,123,123,123,123,123,123,
0x23f7d5bb,456,456,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,
0x9d472ad8,544,544,544,544,544,544,544,544,544,544,544,544,544,544,111,111,111,111,111,
0xa16b3e31,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,
0xf2829916,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,
0x9441297,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,
0x67701c84,612,612,612,612,612,612,612,612,612,612,612,612,612,OUT,OUT,OUT,OUT,OUT,OUT,
0xc5848c6d,165,165,165,165,165,165,165,165,165,165,165,165,165,123,123,123,123,123,123,
0xc58730a2,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,
0xaad4133,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,
0xb6147cf0,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,
0x566a8269,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,
0xc54bb4ee,322,322,322,322,322,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x7070bd8f,223,223,223,223,223,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x255c781c,456,456,456,456,456,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x169fdc25,456,456,456,456,456,456,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xc231fa,333,333,333,333,333,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0x9f45a3ab,222,222,222,222,222,222,222,236,236,236,236,236,236,236,236,236,236,236,236,
0x9c6fa08,364,364,364,364,364,364,364,364,364,364,364,364,364,364,OUT,OUT,OUT,OUT,OUT,
0x341715a1,154,154,154,154,154,154,154,154,154,154,154,154,154,154,123,123,123,123,123,
0xd1f173c6,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,
0xc638cf87,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,
0x7ed5aeb4,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,
0xef6e6add,623,623,623,623,623,623,623,623,623,623,623,623,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x5a810652,254,254,254,254,254,254,254,254,254,254,254,254,254,123,123,123,123,123,123,
0x8e48dd23,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0xb4790220,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,
0x7aebd7d9,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,
0x3d05359e,156,156,156,156,156,156,156,156,156,156,156,156,156,156,OUT,OUT,OUT,OUT,OUT,
0x27c2287f,331,331,331,331,331,331,331,331,331,331,331,331,331,331,123,123,123,123,123,
0xa73c204c,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,
0xcd391895,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,
0x9f0b0daa,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,
0xd15acd9b,335,335,335,335,335,335,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x2f30f538,122,122,122,122,122,122,122,123,123,123,123,123,123,123,123,123,123,123,123,
0xe3dfa911,456,456,456,456,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,
0x3fe45a76,345,345,345,345,345,345,345,OUT,111,111,111,111,111,111,111,111,111,111,111,
0xb50ea877,333,333,333,643,643,643,643,643,123,123,123,123,123,123,123,123,123,123,123,
0x119c2ce4,456,456,456,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,
0xb184c54d,522,522,522,522,522,522,522,522,522,522,522,111,111,111,111,111,111,111,111,
0x3033a802,333,444,444,444,444,444,444,444,444,444,444,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xb6bb5513,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x81613350,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,
0xb3e56949,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,
0x7638424e,223,223,223,223,223,223,223,223,223,223,223,223,223,223,OUT,OUT,OUT,OUT,OUT,
0x907c2f6f,563,563,563,563,563,563,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,123,123,123,123,
0x3a2e347c,246,246,246,246,246,246,246,123,123,123,123,123,123,123,123,123,123,123,123,
0xed925105,456,456,456,456,441,441,441,441,441,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xaada355a,266,266,266,266,266,266,266,266,111,111,111,111,111,111,111,111,111,111,111,
0x58c6538b,555,555,555,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,
0x22681c68,165,165,165,165,165,165,165,165,165,165,165,165,165,165,111,111,111,111,111,
0xbf6bf881,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,123,123,
0x5b764d26,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,
0x4e449d67,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,OUT,
0x1fd69714,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,OUT,OUT,OUT,
0xddde9bbd,241,241,241,241,241,241,241,241,241,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,123,123,
0xbc6a15b2,414,414,414,414,414,OUT,OUT,OUT,OUT,123,123,123,123,123,123,123,123,123,123,
0x8573a903,456,456,316,316,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,
0x8b101080,456,456,456,456,456,456,456,663,663,663,663,663,663,663,111,111,111,111,111,
0x5dde36b9,666,666,666,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
0xf85fdafe,444,444,444,444,444,444,444,444,124,124,124,124,124,124,124,124,124,123,123,
0xd3fdd25f,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,
0x6da5b4ac,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,
0x95a28575,634,634,634,634,634,634,634,634,634,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x285aa90a,533,533,533,533,533,533,533,533,533,123,123,123,123,123,123,123,123,123,123,
0x15d7357b,456,456,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,
0x770f6f98,352,352,352,352,352,352,352,352,352,OUT,OUT,OUT,OUT,OUT,111,111,111,111,111,
0x4d2303f1,233,233,233,233,233,233,233,233,233,123,123,123,123,123,123,123,123,123,123,
0xc0824bd6,456,456,363,363,363,363,363,363,363,363,363,363,363,363,363,OUT,OUT,OUT,OUT,
0xa819ae57,332,332,332,332,332,332,332,332,332,332,332,332,332,332,111,111,111,111,111,
0x5457ed44,566,566,566,566,566,566,566,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0x7a52ee2d,434,434,434,434,434,434,434,123,123,123,123,123,123,123,123,123,123,123,123,
0xfdaf4f62,456,456,456,456,614,614,614,614,614,614,614,123,123,123,123,123,123,123,123,
0xb5a0d8f3,456,366,366,366,366,366,366,366,366,111,111,111,111,111,111,111,111,111,111,
0xd68899b0,555,555,555,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,633,
0x851d4029,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,
0x9fb6ffae,634,634,634,634,634,634,634,634,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,OUT,
0xb166114f,141,141,141,141,141,141,141,141,123,123,123,123,123,123,123,123,123,123,123,
0x13d5a0dc,456,456,456,351,351,351,351,351,351,351,351,351,351,351,351,351,351,OUT,OUT,
0xcf20b5e5,663,663,663,663,663,663,663,663,663,663,663,663,111,111,111,111,111,111,111,
0xfc7768ba,666,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,
